자체상품코드,통합상품코드,장부상품코드,장부상품명,대표상품코드,물류위치,모델명,상품명,제조사,카테고리1,카테고리2,카테고리3,카테고리4,상태값,매입가,발주가,공급처,시중가,일반회원,딜러Lv1,딜러Lv2,딜러Lv3,지도가현,지도가카,다나와No,에누리No,스펙,직발송 택배비,택배비,무료여부,인증코드번호 1,인증코드번호 2
127966,533856,,,,,,마이크론 Crucial DDR5-6400 CL32 PRO Overclocking White 패키지 아스크텍 (32GB(16Gx2)),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,780000,,(주)베이스캠프씨엔엠,0,800700,799900,799900,799900,0,0,99553838,,"마이크론 / 데스크탑 / DDR5 / 32(GB) / 6400(MHz),PC5-51200 / CL32-40-40-103 / 전압 : 1.35(V) / 패키지 구성 : 2(EA) / 온다이ECC / XMP / EXPO / 방열판 /",0,"3,000",,,
128177,534564,,,,,,마이크론 Crucial DDR5-6400 CL32 PRO Overclocking 패키지 대원씨티에스 (32GB(16Gx2)),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,810000,,(주)에스티테크놀로지이노베이션,0,831500,830670,830670,830670,0,0,100273607,,"마이크론 / 데스크탑 / DDR5 / 32(GB) / 6400(MHz),PC5-51200 / CL32-40-40-103 / 전압 : 1.35(V) / 패키지 구성 : 2(EA) / 온다이ECC / XMP / EXPO / 방열판 /",0,"3,000",,,
127967,533857,,,,,,마이크론 Crucial DDR5-6400 CL32 PRO Overclocking 패키지 아스크텍 (32GB(16Gx2)),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,785000,,주식회사 로아컴퍼니스,0,805800,804990,804990,804990,0,0,99553832,,"마이크론 / 데스크탑 / DDR5 / 32(GB) / 6400(MHz),PC5-51200 / CL32-40-40-103 / 전압 : 1.35(V) / 패키지 구성 : 2(EA) / 온다이ECC / XMP / EXPO / 방열판 /",0,"3,000",,,
122711,517488,,,,,,마이크론 Crucial DDR5-6400 CL38 PRO Overclocking White 패키지 대원씨티에스 (32GB(16Gx2)),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,710000,,(주)에스티테크놀로지이노베이션,0,736500,718090,718090,718090,0,0,71158334,,"마이크론 / 데스크탑 / DDR5 / 32(GB) / 6400(MHz),PC5-51200 / CL38-40-40-84 / 전압 : 1.35(V) / 패키지 구성 : 2(EA) / 온다이ECC / XMP / EXPO / 방열판 / ",0,"3,000",,,
128181,534175,,,,,,마이크론 Crucial DDR5-6400 CL38 PRO Overclocking 대원씨티에스 (16GB),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,389000,,(주)에스티테크놀로지이노베이션,0,403600,403200,403200,403200,0,0,99749609,,"마이크론 / 데스크탑 / DDR5 / 16(GB) / 6400(MHz),PC5-51200 / CL38-40-40-84 / 전압 : 1.35(V) / 패키지 구성 : 1(EA) / 온다이ECC / XMP / EXPO / 방열판 / ",0,"3,000",,,
122712,517395,,,,,,마이크론 Crucial DDR5-6400 CL38 PRO Overclocking 패키지 대원씨티에스 (32GB(16Gx2)),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,680000,,(주)에스티테크놀로지이노베이션,0,705300,687670,687670,687670,0,0,71061959,,"마이크론 / 데스크탑 / DDR5 / 32(GB) / 6400(MHz),PC5-51200 / CL38-40-40-84 / 전압 : 1.35(V) / 패키지 구성 : 2(EA) / 온다이ECC / XMP / EXPO / ",0,"3,000",,,
122714,515031,,,,,,마이크론 Crucial DDR5-6400 CL38 PRO Overclocking 패키지 아스크텍 (32GB(16Gx2)),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,678000,,(주)베이스캠프씨엔엠,0,703200,702500,702500,702500,0,0,69566999,,"마이크론 / 데스크탑 / DDR5 / 32(GB) / 6400(MHz),PC5-51200 / CL38-40-40-84 / 전압 : 1.35(V) / 패키지 구성 : 2(EA) / 온다이ECC / XMP / EXPO / 방열판 / ",0,"3,000",,,
127033,522003,,,,,,마이크론 Crucial DDR5-6400 CL52 CUDIMM 대원씨티에스 (16GB),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,325000,,(주) 메이드시스템,0,337200,328770,328770,328770,0,0,77791223,,RAM / 마이크론 Crucial DDR5-6400 CL52 CUDIMM 대원씨티에스 (16GB),0,"3,000",,,
127031,523723,,,,,,마이크론 Crucial DDR5-6400 CL52 CUDIMM 대원씨티에스 (32GB),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,610000,,(주)에스티테크놀로지이노베이션,0,632600,616790,616790,616790,0,0,77791217,,RAM / 마이크론 Crucial DDR5-6400 CL52 CUDIMM 대원씨티에스 (32GB),0,"3,000",,,
127035,521393,,,,,,마이크론 Crucial DDR5-6400 CL52 CUDIMM 아스크텍 (16GB),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,325000,,(주)베이스캠프씨엔엠,0,337200,336860,336860,336860,0,0,76946702,,RAM / 마이크론 Crucial DDR5-6400 CL52 CUDIMM 아스크텍 (16GB),0,"3,000",,,
127798,526749,,,,,,마이크론 Crucial DDR5-6400 CL52 CUDIMM 아스크텍 (32GB),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,608000,,(주)베이스캠프씨엔엠,0,630900,630270,630270,630270,0,0,76946693,,"마이크론 / 데스크탑 / DDR5 / 32(GB) / 6400(MHz),PC5-51200 / CL52-52-52-103 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / 클럭드라이버 / 온다이ECC /",0,"3,000",,,
128179,534410,,,,,,마이크론 Crucial DDR5-6400 CL52 CUDIMM 패키지 대원씨티에스 (32GB(16Gx2)),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,620000,,(주)에스티테크놀로지이노베이션,0,643200,642560,642560,642560,0,0,99749612,,"마이크론 / 데스크탑 / DDR5 / 32(GB) / 6400(MHz),PC5-51200 / CL52-52-52-103 / 전압 : 1.1(V) / 패키지 구성 : 2(EA) / 클럭드라이버 / 온다이ECC / 방열판 : 없음 / ",0,"3,000",,,
128467,533488,,,,,,마이크론 Crucial E100 M.2 NVMe 대원씨티에스 (2TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,375000,,주식회사 이선디지탈,0,384900,375280,375280,375280,493000,493000,96366248,,"마이크론 / 내장형SSD / 2(TB) / M.2(NVMe) / NVMe 1.4 / M.2사이즈 : 2280 / 메모리타입 : QLC / 3D / 읽기속도 : 5,000(MB/s) / 쓰기속도 : 4,500(MB/s) / DRAM : HMB / 컨트롤러 : 실리콘모션 SM2268XT / 보증기간 : 3(년), 제한보증 / ",0,"3,000",,,
127681,530861,,,,,,마이크론 Crucial E100 M.2 NVMe 아스크텍 (2TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,354000,,주식회사 로아컴퍼니스,0,363500,354410,354410,354410,0,0,96423518,,"마이크론 / 내장형SSD / 2(TB) / M.2(NVMe) / NVMe 1.4 / M.2사이즈 : 2280 / 메모리타입 : QLC / 3D / 읽기속도 : 5,000(MB/s) / 쓰기속도 : 4,500(MB/s) / DRAM : HMB / 컨트롤러 : 실리콘모션 SM2268XT / 보증기간 : 3(년), 제한보증 / ",0,"3,000",,R-R-MU2-CTXXXE100SSD8C,R-R-MU2-CTXXXE100SSD8C
129383,,,,,,,마이크론 Crucial P310 M.2 NVMe 2TB [1TB x 2],마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,550000,, 재고있음,0,570500,569930,569930,569930,0,0,,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 1(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : QLC / 3D / 읽기속도 : 7,100(MB/s) / 쓰기속도 : 6,000(MB/s) / 읽기(IOPS) : 1,000(K) / 쓰기(IOPS) : 1,200(K) / 보증기간 : 5(년), 제한보증 /",0,"3,000",,R-R-MU2-CTXXXP310SSD8J,R-R-MU2-CTXXXP310SSD8J
126223,514321,,,,,,마이크론 Crucial P310 M.2 NVMe 대원씨티에스 (1TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,273000,,(주)에스티테크놀로지이노베이션,0,283500,276410,276410,276410,0,384000,67852961,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 1(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : QLC / 3D / 읽기속도 : 7,100(MB/s) / 쓰기속도 : 6,000(MB/s) / 읽기(IOPS) : 1,000(K) / 쓰기(IOPS) : 1,200(K) /",0,"3,000",,R-R-MU2-CTXXXP310SSD8J,R-R-MU2-CTXXXP310SSD8J
126219,514870,,,,,,마이크론 Crucial P310 M.2 NVMe 대원씨티에스 (500GB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,177000,, 재고있음,0,191400,186620,186620,186620,0,223200,67852964,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 500(GB) / M.2(NVMe) / NVMe 2.0 / M.2사이즈 : 2280 / 메모리타입 : QLC / 3D / 읽기속도 : 6,600(MB/s) / 쓰기속도 : 3,500(MB/s) / 읽기(IOPS) : 520(K) / 쓰기(IOPS) : 890(K) / 보증기간 : 5(년), 제한보증 /",0,"3,000",,R-R-MU2-CTXXXP310SSD8J,R-R-MU2-CTXXXP310SSD8J
126220,514871,,,,,,마이크론 Crucial P310 M.2 NVMe 대원씨티에스 / 아스크텍 (2TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,397000,,주식회사 이선디지탈,0,411800,401510,401510,401510,510000,510000,67852955,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 2(TB) / M.2(NVMe) / NVMe 2.0 / M.2사이즈 : 2280 / 메모리타입 : QLC / 3D / 읽기속도 : 7,100(MB/s) / 쓰기속도 : 6,000(MB/s) / 읽기(IOPS) : 1,000(K) / 쓰기(IOPS) : 1,200(K) / 보증기간 : 5(년), 제한보증 /",0,"3,000",,R-R-MU2-CTXXXP310SSD8J,R-R-MU2-CTXXXP310SSD8J
122516,514322,,,,,,마이크론 Crucial P310 M.2 NVMe 아스크텍 (1TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,265000,,(주)트로이씨앤씨,0,286700,279530,279530,279530,0,0,67852853,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 1(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : QLC / 3D / 읽기속도 : 7,100(MB/s) / 쓰기속도 : 6,000(MB/s) / 읽기(IOPS) : 1,000(K) / 쓰기(IOPS) : 1,200(K) / 보증기간 : 5(년), 제한보증 /",0,"3,000",,R-R-MU2-CTXXXP310SSD8J,R-R-MU2-CTXXXP310SSD8J
122515,514416,,,,,,마이크론 Crucial P310 M.2 NVMe 아스크텍 / 대원씨디에스 (500GB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,176000,,주식회사 이노윈,0,184100,179500,179500,179500,0,0,67852859,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 500(GB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : QLC / 3D / 읽기속도 : 6,600(MB/s) / 쓰기속도 : 3,500(MB/s) / 읽기(IOPS) : 520(K) / 쓰기(IOPS) : 890(K) / 보증기간 : 5(년), 제한보증 /",0,"3,000",,R-R-MU2-CTXXXP310SSD8J,R-R-MU2-CTXXXP310SSD8J
122514,514413,,,,,,마이크론 Crucial P310 M.2 NVMe 아스크텍 / 대원씨티에스 (2TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,375000,,주식회사 이노윈,0,389000,379280,379280,379280,0,0,67852850,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 2(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : QLC / 3D / 읽기속도 : 7,100(MB/s) / 쓰기속도 : 6,000(MB/s) / 읽기(IOPS) : 1,000(K) / 쓰기(IOPS) : 1,200(K) / 보증기간 : 5(년), 제한보증 /",0,"3,000",,R-R-MU2-CTXXXP310SSD8J,R-R-MU2-CTXXXP310SSD8J
126163,525352,,,,,,마이크론 Crucial P510 M.2 NVMe 아스크텍 (1TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,290000,,주식회사 이노윈,0,297800,290360,290360,290360,0,0,91039226,,SSD / 마이크론 Crucial P510 M.2 NVMe 아스크텍 (1TB),0,"3,000",,R-R-MU2-CTXXXP510SSD8J,R-R-MU2-CTXXXP510SSD8J
118487,499497,,,,,,마이크론 Crucial T500 M.2 NVMe 대원씨티에스 / 아스크텍(1TB)[회원가입 -2.5% 현금할인],마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,353000,,(주)에스티테크놀로지이노베이션,0,362600,353540,353540,353540,425000,425000,29666111,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 1(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : TLC / 3D / 읽기속도 : 7,300(MB/s) / 쓰기속도 : 6,800(MB/s) / 읽기(IOPS) : 1,150(K) / 쓰기(IOPS) : 1,440(K) / 보증기간 : 5(년) /",0,"3,000",,R-R-MU2-CTXXXT500SSD8G,
118397,499512,,,,,,마이크론 Crucial T500 M.2 NVMe 대원씨티에스 / 아스크텍(2TB)[회원가입 -2.5% 현금할인],마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,651000,,(주)제삼세대,0,668300,651590,651590,651590,679000,679000,29666195,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 2(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : TLC / 3D / 읽기속도 : 7,400(MB/s) / 쓰기속도 : 7,000(MB/s) / 읽기(IOPS) : 1,180(K) / 쓰기(IOPS) : 1,440(K) /",0,"3,000",,R-R-MU2-CTXXXT500SSD8G,
126208,517280,,,,,,마이크론 Crucial T500 M.2 NVMe 아스크텍 (4TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,870000,,주식회사 로아컴퍼니스,0,893200,870870,870870,870870,0,0,67372967,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 480(GB) / M.2(NVMe) / NVMe 1.4 / M.2사이즈 : 2280 / 메모리타입 : TLC / 3D / 읽기속도 : 7,000(MB/s) / 쓰기속도 : 6,900(MB/s) / 읽기(IOPS) : 1,050(K) / 쓰기(IOPS) : 1,350(K) / DRAM : 탑재 / 보증기간 : 5(년), 제한보증 / ",0,"3,000",,R-R-MU2-CTXXXT500SSD8G,R-R-MU2-CTXXXT500SSD8G
126263,499474,,,,,,마이크론 Crucial T500 M.2 NVMe 아스크텍 (500GB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,230000,,(주)메종시스템,0,236300,230390,230390,230390,0,0,29655680,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 500(GB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : TLC / 3D / 읽기속도 : 7,200(MB/s) / 쓰기속도 : 5,700(MB/s) / 읽기(IOPS) : 800(K) / 쓰기(IOPS) : 1,390(K) / 보증기간 : 5(년) / ",0,"3,000",,R-R-MU2-CTXXXT500SSD8G,R-R-MU2-CTXXXT500SSD8G
120008,499475,,,,,,마이크론 Crucial T500 M.2 NVMe 아스크텍 / 대원씨티에스 (1TB)[회원가입 -2.5% 현금할인],마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,354000,,주식회사 로아컴퍼니스,0,363500,354410,354410,354410,0,0,29655656,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 1(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : TLC / 3D / 읽기속도 : 7,300(MB/s) / 쓰기속도 : 6,800(MB/s) / 읽기(IOPS) : 1,150(K) / 쓰기(IOPS) : 1,440(K) / 보증기간 : 5(년) /",0,"3,000",,R-R-MU2-CTXXXT500SSD8G,R-R-MU2-CTXXXT500SSD8G
119230,499462,,,,,,마이크론 Crucial T500 M.2 NVMe 아스크텍 / 대원씨티에스 (2TB)[회원가입 -2.5% 현금할인],마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,498000,,주식회사 이노윈,0,511200,498420,498420,498420,0,0,29655617,,"마이크론 / PC/노트북 / 게임기 호환 : PS5 호환 / 2(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : TLC / 3D / 읽기속도 : 7,400(MB/s) / 쓰기속도 : 7,000(MB/s) / 읽기(IOPS) : 1,180(K) / 쓰기(IOPS) : 1,440(K) / 보증기간 : 5(년) /",0,"3,000",,R-R-MU2-CTXXXT500SSD8G,R-R-MU2-CTXXXT500SSD8G
121375,505789,,,,,,마이크론 Crucial T705 M.2 NVMe 대원씨티에스 (1TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,440000,,(주) 메이드시스템,0,451700,440410,440410,440410,0,0,41264234,,"마이크론 / PC/노트북 / 1(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : TLC / 3D / 읽기속도 : 13,600(MB/s) / 쓰기속도 : 10,200(MB/s) / 읽기(IOPS) : 1,400(K) / 쓰기(IOPS) : 1,750(K) / DRAM : DDR4 1(GB) / 컨트롤러 : 파이슨 E26 / 보증기간 : 5(년) /",0,"3,000",,R-R-MU2-CTXXXT705SSD3E,R-R-MU2-CTXXXT705SSD3E
121412,505605,,,,,,마이크론 Crucial T705 M.2 NVMe 대원씨티에스 (4TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,1204000,,(주) 메이드시스템,0,1235900,1205000,1205000,1205000,0,0,41264225,,"마이크론 / PC/노트북 / 4(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : TLC / 3D / 읽기속도 : 14,100(MB/s) / 쓰기속도 : 12,600(MB/s) / 읽기(IOPS) : 1,500(K) / 쓰기(IOPS) : 1,800(K) / DRAM : DDR4 4(GB) / 컨트롤러 : 파이슨 E26 / 보증기간 : 5(년) / ",0,"3,000",,R-R-MU2-CTXXXT705SSD3E,R-R-MU2-CTXXXT705SSD3E
120241,505790,,,,,,마이크론 Crucial T705 M.2 NVMe 대원씨티에스 / 아스크텍(2TB),마이크론,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,699000,,(주)제삼세대,0,717500,699560,699560,699560,729000,729000,41264228,,"마이크론 / PC/노트북 / 2(TB) / M.2(NVMe) / M.2사이즈 : 2280 / 메모리타입 : TLC / 3D / 읽기속도 : 14,500(MB/s) / 쓰기속도 : 12,700(MB/s) / 읽기(IOPS) : 1,150(K) / 쓰기(IOPS) : 1,800(K) / DRAM : DDR4 2(GB) / 컨트롤러 : 파이슨 E26 / 보증기간 : 5(년) /",0,"3,000",,R-R-MU2-CTXXXT705SSD3E,R-R-MU2-CTXXXT705SSD3E
126486,501025,,,,,,마이크론 Crucial 노트북 DDR5-5600 CL46 (16GB)/병행수입/대원씨티에스/아스크텍,마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,350000,,주식회사 로아컴퍼니스,0,363100,362740,362740,362740,0,0,30268256,,"마이크론 / 노트북 / DDR5 / 16(GB) / 5600(MHz),PC5-44800 / CL46-45-45 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / 온다이ECC / XMP / EXPO /",0,"3,000",,,
126483,501282,,,,,,마이크론 Crucial 노트북 DDR5-5600 CL46 (32GB),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,655000,,(주)베이스캠프씨엔엠,0,672300,671630,671630,671630,0,0,30268274,,"마이크론 / 노트북 / DDR5 / 32(GB) / 5600(MHz),PC5-44800 / CL46-45-45 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / 온다이ECC / XMP / EXPO /",0,"3,000",,,
127038,509016,,,,,,마이크론 Crucial 노트북 DDR5-5600 CL46 대원씨티에스 (32GB),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,671000,,(주) 메이드시스템,0,688200,687510,687510,687510,0,0,54966677,,RAM / 마이크론 Crucial 노트북 DDR5-5600 CL46 대원씨티에스 (32GB),0,"3,000",,,
126469,509912,,,,,,마이크론 Crucial 노트북 DDR5-5600 CL46 대원씨티에스/아스크텍/병행수입 (16GB),마이크론,컴퓨터주변기기,메모리(RAM),DDR5 메모리,,판매중,353000,,(주) 메이드시스템,0,362400,353340,353340,353340,0,0,54966680,,"마이크론 / 노트북 / DDR5 / 16(GB) / 5600(MHz),PC5-44800 / CL46-45-45 / 전압 : 1.1(V) / 패키지 구성 : 1(EA) / 온다이ECC /",0,"3,000",,,
122914,468660,,,,,,맥스엘리트 MAXELITE MOTHRA 360 AIO ARGB (WHITE),맥스엘리트,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,117000,,엔비케이텍,0,120100,117100,117100,117100,128000,128000,16402088,,"맥스엘리트 / CPU쿨러 / 수랭 / 수랭팬개수 : 2(EA) / 팬 크기 : 120(mm) / 팬 두께 : 25(T) / 전원단자 : 3~4핀 / 최대 팬속도 : 1,800(RPM) / 소켓1700 / LGA1200 / LGA115(X) / LGA2011 / LGA2066 / AM4 / FM(X),AM(X) / ",0,"3,000",,,
115108,473203,,,,,,맥스엘리트 MAXWELL COUNT 750W 80PLUS GOLD 풀모듈러 (본체+메탈그레이) [회원가입 계좌이체 맞춤할인 -2.5%],맥스엘리트,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,146500,,주식회사 엔비케이텍,0,150400,146640,146640,146640,158000,158000,17102183,,맥스엘리트 / ATX / 750(W) / 20+4 / 액티브PFC / 쿨링팬 개수 : 1(EA) / 팬크기 : 120(mm) / +12V방식 : +12V 싱글레일 / +12V : 62(A) / +5V : 20(A) / +3.3V : 20(A) / 대기전력1W / 모듈러 타입 : 풀 모듈러 / 80PLUS : GOLD / 보증기간 : 무상 10(년) /,0,"3,000",,"R-R-mAX-HA-750BA2,ZU10732-21001",R-R-mAX-HA-750BA2
126716,512303,,,,,,맥스엘리트 MAXWELL COUNT 750W 80PLUS골드 풀모듈러 ATX3.1,맥스엘리트,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,115000,,주식회사 엔비케이텍,0,118100,115150,115150,115150,139000,139000,62649467,,맥스엘리트 / ATX / 750(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 62(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 8 / 대기전력1W / 풀 모듈러 / 80PLUS : GOLD / 무상 10(년) / ,0,"3,000",,"R-R-mAX-HA-750BA2,ZU10732-21001",R-R-mAX-HA-750BA2
118511,501221,,,,,,맥스엘리트 MAXWELL COUNT 850W 80PLUS GOLD 풀모듈러 ATX 3.1 (PCIE5) [회원가입 계좌이체 맞춤할인 -2.5%],맥스엘리트,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,142000,,주식회사 엔비케이텍,0,145800,142160,142160,142160,159000,159000,30349685,,맥스엘리트 / ATX / 850(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 70(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 8 / 대기전력1W / 풀 모듈러 / 80PLUS : GOLD / 무상 10(년) /,0,"3,000",,"R-R-mAX-HA-850BA2,ZU10732-21002",R-R-mAX-HA-850BA2
118512,501616,,,,,,맥스엘리트 MAXWELL DUKE 1000W 80PLUS PLATINUM 풀모듈러 ATX 3.1 (PCIE5) [회원가입 계좌이체 맞춤할인 -2.5%],MAXELITE,컴퓨터주변기기,파워(POWER),정격1000W이상,,판매중,205000,,주식회사 엔비케이텍,0,210400,205140,205140,205140,235000,235000,31285949,,"맥스엘리트 / ATX / 1,000(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 83(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 12 / 대기전력1W / 풀 모듈러 / 80PLUS : PLATINUM / 무상 10(년) /",0,"4,000",,R-R-mAX-HA-1000BA3,R-R-mAX-HA-1000BA3
115106,482656,,,,,,맥스엘리트 MAXWELL PRIMO 500W 80PLUS STANDARD 플랫,맥스엘리트,컴퓨터주변기기,파워(POWER),정격500/550W,,판매중,39500,,주식회사 엔비케이텍,0,40500,39490,39490,39490,47000,47000,18503351,,맥스엘리트 / ATX / 500(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 40(A) / +5V : 15(A) / +3.3V : 20(A) / SATA : 4 / 대기전력1W / 플랫케이블 / 80PLUS : STANDARD / 무상 5(년) /,0,"3,000",,"R-R-mAX-PS-500EUWM,ZU10732-18001",R-R-mAX-PS-500EUWM
113522,482655,,,,,,맥스엘리트 MAXWELL PRIMO 600W 80PLUS STANDARD 플랫,맥스엘리트,컴퓨터주변기기,파워(POWER),정격600/650W,,판매중,45500,,주식회사 엔비케이텍,0,46800,45630,45630,45630,54000,54000,18503426,,맥스엘리트 / ATX / 600(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 48(A) / +5V : 15(A) / +3.3V : 20(A) / SATA : 4 / 대기전력1W / 플랫케이블 / 80PLUS : STANDARD / 무상 5(년) /,0,"3,000",,"R-R-mAX-PS-600EUWM,ZU10732-18001",R-R-mAX-PS-600EUWM
113287,482654,,,,,,맥스엘리트 MAXWELL PRIMO 700W 80PLUS STANDARD 플랫 [회원가입 계좌이체 맞춤할인 -2.5%],맥스엘리트,컴퓨터주변기기,파워(POWER),정격700/850W,,판매중,54500,,주식회사 엔비케이텍,0,55900,54500,54500,54500,64000,64000,18503468,,맥스엘리트 / ATX / 700(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 54(A) / +5V : 22(A) / +3.3V : 20(A) / SATA : 4 / 대기전력1W / 플랫케이블 / 80PLUS : STANDARD / 보증기간 : 무상 5(년) /,0,"3,000",,"R-R-mAX-PS-700EUWM,XU101179-19006",R-R-mAX-PS-700EUWM
124809,525058,,,,,맥스엘리트(MAXELITE) STARS CYGNUS 1000W 80PLUS골드 풀모듈러 A,맥스엘리트 STARS CYGNUS 1000W 80PLUS골드 풀모듈러 ATX3.1,맥스엘리트,컴퓨터주변기기,파워(POWER),정격1000W이상,,판매중,142000,,주식회사 엔비케이텍,0,145800,142160,142160,142160,159000,159000,90500384,,"맥스엘리트 / ATX / 1,000(W) / 액티브PFC / 팬크기 : 140(mm) / +12V : 83(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 11 / 대기전력1W / 풀 모듈러 / 80PLUS : GOLD / 무상 10(년) / ",0,"3,000",,R-R-mAX-HA1200BA4,R-R-mAX-HA1200BA4
124821,525056,,,,,맥스엘리트(MAXELITE) STARS CYGNUS 1000W 80PLUS골드 풀모듈러 A,맥스엘리트 STARS CYGNUS 1000W 80PLUS골드 풀모듈러 ATX3.1 화이트,맥스엘리트,컴퓨터주변기기,파워(POWER),정격1000W이상,,판매중,147000,,주식회사 엔비케이텍,0,150900,147130,147130,147130,165000,165000,90500489,,"맥스엘리트 / ATX / 1,000(W) / 액티브PFC / 팬크기 : 140(mm) / +12V : 83(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 11 / 대기전력1W / 풀 모듈러 / 80PLUS : GOLD / 무상 10(년) / ",0,"3,000",,R-R-mAX-HA1200BA4,R-R-mAX-HA1200BA4
